count;date;ip;url;count_page;userID;adblock;tokenid;screen_size;exercise_input;exercise_type;exercise_score
13043;"2021-01-03 20:30:03";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/audio/libri/esercizi/moby-dick/1135;7;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"call me irishmale. some years ago, never mind how long percisingly.";audio_exercise;82
13056;"2021-01-03 20:31:09";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/audio/libri/esercizi/moby-dick/1136;9;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;" having little or no money in my pourse, and nothing particular to interest me on shore.";audio_exercise;94
13084;"2021-01-03 20:32:24";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/audio/libri/esercizi/moby-dick/1138;11;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"it is the way i have a driving off the spleen and regulating the circulation.";audio_exercise;87
13111;"2021-01-03 20:34:07";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/audio/libri/esercizi/moby-dick/1141;13;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"whenever i found myself involuterely posing before coffin warehouses, and bringing up the rear of every funeral i meet";audio_exercise;84
13171;"2021-01-03 20:37:10";b8e89c3b5cef362a463ebaf35acb48b5;https://www.esercizinglese.com/lezioni-inglesi/esercizi/61/1/pronomi-relativi;44;89810;1;95c17c45-8547-4b52-b784-4f0fb05019d3;1349;|who|whose|which|whose|x|which|which|who|which;grammar_exercise;80
13286;"2021-01-03 20:44:12";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/testi-in-inglese/esercizi/en-it/101;33;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"storia. agli inizi degli anni '80, i medici di los angeles, new york e san francisco iniziarono a vedere dei giovani di sesso maschile con la sagoma di kaposi, un  tumore associato a uomini anziani dell'etnica meditterranea.";translate_exercise;78
13328;"2021-01-03 20:46:05";d5207c144652e73ed5b186a1f48a8c6a;https://www.esercizinglese.com/lezioni-inglesi/esercizi-crocette/24/1/l-uso-dell-articolo-determinat;8;88971;0;6b9bac5f-82fe-4752-9b7b-42d4eaab077d;1263;2|1|3|2|4|3|1|2;grammar_exercise;62
13360;"2021-01-03 20:47:40";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/testi-in-inglese/esercizi/it-en/385;42;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"it interests all the variations of english used within the uk, including england, scottland, north ireland, and walles.";translate_exercise;72
13376;"2021-01-03 20:48:22";b8e89c3b5cef362a463ebaf35acb48b5;https://www.esercizinglese.com/lezioni-inglesi/esercizi/61/2/pronomi-relativi;46;89810;1;95c17c45-8547-4b52-b784-4f0fb05019d3;1349;"|don’t eat the apple which is poisonous.|i’m challenging the boy to a bowling match whose record is 225.|the man who shouted in the garden is not my brother|the scottish pub whose owner is from scotland is next to the right .";grammar_exercise;68
13399;"2021-01-03 20:49:35";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/testi-in-inglese/esercizi/it-en/386;45;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"there is no formal definition of british english other than it is english as used in the united kindom.";translate_exercise;70
13436;"2021-01-03 20:51:36";b8e89c3b5cef362a463ebaf35acb48b5;https://www.esercizinglese.com/lezioni-inglesi/esercizi/61/3/pronomi-relativi;48;89810;1;95c17c45-8547-4b52-b784-4f0fb05019d3;1349;|whose|whose|where|that|which|whom|where|which;grammar_exercise;67
13457;"2021-01-03 20:53:04";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/testi-in-inglese/esercizi/it-en/389;47;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"as a result there is a   variety in grammar, using,  spelling, and vocabulary within english as used in the uk, and these can be likely idiomatic uses of the language.";translate_exercise;53
13511;"2021-01-03 20:56:59";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/testi-in-inglese/esercizi/it-en/393;49;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"the written form of the language, as taught in schools, is universality commonwealth english with a slight emphasis on a few words that might be more common in some areas than in others.";translate_exercise;97
13649;"2021-01-03 21:06:58";b8e89c3b5cef362a463ebaf35acb48b5;https://www.esercizinglese.com/lezioni-inglesi/esercizi/62/1/il-periodo-ipotetico;52;89810;1;95c17c45-8547-4b52-b784-4f0fb05019d3;1349;"|will pass|wait|will ask|win|will fly|go|will listen|forgot|will give";grammar_exercise;70
13657;"2021-01-03 21:07:36";6962028ce27d91b77d796b57d3bb15c1;https://www.esercizinglese.com/lezioni-inglesi/esercizi/19/7/il-simple-present;8;90078;0;20480351-29dc-472e-9cc3-5e427c5d6fdd;1080;"|am |am |have |have |am |loves |was |is |";grammar_exercise;30
13680;"2021-01-03 21:09:29";6962028ce27d91b77d796b57d3bb15c1;https://www.esercizinglese.com/lezioni-inglesi/esercizi/19/2/il-simple-present;10;90078;0;20480351-29dc-472e-9cc3-5e427c5d6fdd;1080;"|begin|says |do really want you|don’t have |visit |eat |feel |walk |listens ";grammar_exercise;85
13760;"2021-01-03 21:13:18";6962028ce27d91b77d796b57d3bb15c1;https://www.esercizinglese.com/lezioni-inglesi/esercizi/19/6/il-simple-present;12;90078;0;20480351-29dc-472e-9cc3-5e427c5d6fdd;1080;"|we don’t go to the church sundays |the trains doesn’t leaves at 11 a.m.|george an she don’t go to the disco|the dog doesn’t plays with its toy |they don’t are my family friends |mary doesn’t gets the bus at 4 in the afternoon |his wife doesn’t washes the dishes |mrs. lloyd doesn’t teaches eanglish and german ";grammar_exercise;67
14132;"2021-01-03 21:35:46";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/pet/esercizi/en-it/5/able;67;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"lui può uscire di casa.";translate_exercise;80
14145;"2021-01-03 21:36:28";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/pet/esercizi/en-it/6/about;69;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"c'erano circa quindici persone nel nostro viaggio.";translate_exercise;88
14174;"2021-01-03 21:38:05";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/pet/esercizi/en-it/9/above;73;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"ha appeso un quadro sopra il caminetto.";translate_exercise;100
14191;"2021-01-03 21:39:11";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/pet/esercizi/en-it/13/absent;75;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"ieri notte, durante il dibattito sull' orale il consiglio era assente.";translate_exercise;83
14204;"2021-01-03 21:39:40";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/pet/esercizi/en-it/17/accept;77;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"lei ha accettato la spiegazione.";translate_exercise;100
14440;"2021-01-03 21:53:44";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/brani-facili/esercizi/en-it/61/1-backpack;95;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"la tua amica ha dimenticato qui la sua borsa.";translate_exercise;67
14453;"2021-01-03 21:54:16";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/brani-facili/esercizi/en-it/73/1-bag;97;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"abbiamo portato tre sacche di patate.";translate_exercise;67
14471;"2021-01-03 21:55:19";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/brani-facili/esercizi/en-it/191/1-belt;99;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"scusate per la brusca frenata gente ma spero che abbiate allacciato le cinture.";translate_exercise;100
14483;"2021-01-03 21:55:59";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/brani-facili/esercizi/en-it/303/1-boot;101;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"il mio vecchio mi ha dato questi stivali.";translate_exercise;100
14497;"2021-01-03 21:56:32";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/brani-facili/esercizi/en-it/304/1-boot;103;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"non ha guardato nel bagagliaio della macchina.";translate_exercise;100
14510;"2021-01-03 21:57:04";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/brani-facili/esercizi/en-it/333/1-bracelet;105;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"ho comprato questo braccialetto da martin.";translate_exercise;100
14526;"2021-01-03 21:57:43";2d07c8974816cc3b397fda000b0232a2;https://www.esercizinglese.com/traduzioni/brani-facili/esercizi/en-it/334/1-bracelet;107;90086;0;4693f674-a5e5-49c0-b061-4cb25568bace;1263;"è un bracialetto che ho trovato scartando.";translate_exercise;20
